timestamp,symbol,side,entry_price,stop_loss,take_profit,qty,strategy,leverage,current_sl,pnl,exit_price,exit_reason,max_price,min_price
2025-07-09T12:28:19.401871,SUIUSDC,BUY,2.96597,2.9493394285714287,2.991990857142857,23.445873526259383,MomentumStrategy,5.0,2.9493394285714287,-0.4124129153269076,2.94838,trailing_stop,,
2025-07-09T12:29:34.732196,FILUSDC,BUY,2.376,2.359942857142857,2.4000857142857144,24.911032028469545,MomentumStrategy,5.0,2.359942857142857,-0.4483985765124467,2.358,trailing_stop,,
2025-07-09T12:33:29.313154,LTCUSDC,BUY,88.65,88.2837142857143,89.19942857142858,1.0920436817472852,MomentumStrategy,5.0,88.2837142857143,-0.4040561622465005,88.28,trailing_stop,,
2025-07-09T12:33:29.516282,DOGEUSDC,BUY,0.17419,0.1731362857142857,0.1757705714285714,379.6095444685427,MomentumStrategy,5.0,0.1737739285714286,-0.216377440347075,0.17362,trailing_stop,,
2025-07-09T12:46:00.464708,WLDUSDC,BUY,0.88402,0.8771462857142858,0.8943305714285714,58.19270097264965,MomentumStrategy,5.0,0.8771462857142858,-0.425970571119795,0.8767,trailing_stop,,
2025-07-09T12:53:30.136952,XRPUSDC,BUY,2.3848,2.3655057142857143,2.4169571428571426,20.731526728861493,MomentumStrategy,5.0,2.3935357142857145,0.1782911298682168,2.3934,trailing_stop,,
2025-07-09T12:57:16.551812,CRVUSDC,BUY,0.5503,0.5363142857142857,0.5776714285714286,29.01554404145077,MomentumStrategy,5.0,0.5521607142857143,0.0145077720207237,0.5508,trailing_stop,,
2025-07-09T13:16:12.370055,BTCUSDC,BUY,109677.9,109440.97428571428,110033.28857142857,0.0016882928946987,MomentumStrategy,5.0,109440.97428571428,-0.4528001543581864,109409.7,trailing_stop,,
2025-07-09T13:37:43.611256,SUIUSDC,BUY,2.95205,2.933894857142857,2.978307714285714,22.51600244459461,MomentumStrategy,5.0,2.9852464285714286,0.5912187590466106,3.0762,take_profit,,
2025-07-09T13:44:11.200956,XRPUSDC,BUY,2.3732,2.359328571428571,2.394257142857142,28.62985685071539,MomentumStrategy,5.0,2.3747357142857144,-0.0486707566462171,2.3715,trailing_stop,,
2025-07-09T13:46:44.048381,BTCUSDC,BUY,109406.1,109182.97428571428,109775.28857142857,0.0016882928946987,MomentumStrategy,5.0,109182.97428571428,-0.3802035598861669,109180.9,trailing_stop,,
2025-07-09T13:50:27.313700,DOGEUSDC,BUY,0.17388,0.1727862857142857,0.1755205714285714,365.72622779519486,MomentumStrategy,5.0,0.1733139285714285,-0.212121212121212,0.1733,trailing_stop,,
2025-07-09T13:51:41.788602,BCHUSDC,BUY,509.15,506.0677142857143,513.7734285714286,0.1297738227660362,MomentumStrategy,5.0,506.0677142857143,0.6,514.39,take_profit,,
2025-07-09T14:15:05.356032,1000BONKUSDC,SELL,0.020664,0.0215205714285714,0.0189478571428571,466.4334499416952,MomentumStrategy,5.0,0.0215205714285714,-0.436581709145428,0.0216,trailing_stop,,
2025-07-09T14:19:02.522825,WIFUSDC,BUY,0.8643,0.8557485714285714,0.8768771428571428,47.32927653820159,MomentumStrategy,5.0,0.8557485714285714,0.5952670723461805,0.9603,take_profit,,
2025-07-10T00:15:46.511578,ETHFIUSDC,BUY,1.0994,1.0473142857142856,1.2026714285714286,7.724137931034478,MomentumStrategy,5.0,1.0660321428571429,0.7976827586206899,1.2028,take_profit,,
2025-07-10T01:35:38.862930,TRUMPUSDC,BUY,9.324,9.081285714285714,9.797428571428572,1.6756433273488918,MomentumStrategy,5.0,9.596035714285714,0.7932974266906052,9.804,take_profit,,
2025-07-10T02:59:22.445139,SOLUSDC,BUY,158.3,154.82142857142858,165.25714285714287,0.1149897330595483,MomentumStrategy,5.0,157.16314285714287,-0.1356878850102677,157.12,trailing_stop,,
2025-07-10T04:43:50.869782,1000BONKUSDC,BUY,0.022452,0.021344,0.0245839999999999,370.3703703703712,MomentumStrategy,5.0,0.0229453214285714,0.1774074074074079,0.022931,trailing_stop,,
2025-07-10T04:48:21.751540,PNUTUSDC,BUY,0.24357,0.2326371428571428,0.2654357142857143,36.5869593623416,MomentumStrategy,5.0,0.238025,-0.2070821899908534,0.23791,trailing_stop,,
2025-07-10T04:57:17.612052,AAVEUSDC,SELL,298.22,301.32714285714286,293.4342857142857,0.126696832579186,MomentumStrategy,5.0,298.7432142857143,0.6063348416289677,293.37,take_profit,,
2025-07-10T05:46:15.443255,LINKUSDC,BUY,14.263,14.131142857142857,14.438285714285714,3.2558139534883743,MomentumStrategy,5.0,14.131142857142857,0.5706976744186035,14.439,take_profit,,
2025-07-10T06:55:57.190206,SUIUSDC,BUY,3.19451,3.103892857142857,3.377214285714285,4.390435123480978,MomentumStrategy,5.0,3.3982364285714284,0.8021513132105003,3.48919,take_profit,,
2025-07-10T07:19:27.680419,ETHUSDC,BUY,2812.29,2754.675714285714,2929.9485714285715,0.0068464679560847,MomentumStrategy,5.0,2787.132857142857,-0.1732156392889441,2786.99,trailing_stop,,
2025-07-10T07:28:15.670070,BNBUSDC,BUY,671.63,669.4791428571428,674.8562857142857,0.1859723698193406,MomentumStrategy,5.0,670.0364285714285,-0.3273113708820377,669.87,trailing_stop,,
2025-07-10T07:31:11.255763,ADAUSDC,BUY,0.6302,0.6250657142857142,0.6381514285714286,76.41921397379866,MomentumStrategy,5.0,0.6250657142857142,-0.4279475982532678,0.6246,trailing_stop,,
2025-07-10T07:32:37.504579,FILUSDC,SELL,2.453,2.5044285714285714,2.350142857142857,7.777777777777752,MomentumStrategy,5.0,2.5044285714285714,-1.0577777777777753,2.589,trailing_stop,,
2025-07-10T07:39:37.701662,CRVUSDC,BUY,0.5666,0.56084,0.57524,69.4444444444446,MomentumStrategy,5.0,0.5648607142857143,-0.1736111111111078,0.5641,trailing_stop,,
2025-07-10T07:45:15.984031,LTCUSDC,SELL,91.0,91.6317142857143,90.07742857142856,0.6433823529411717,MomentumStrategy,5.0,91.6317142857143,-2.399816176470573,94.73,trailing_stop,,
2025-07-10T07:45:16.373871,XRPUSDC,BUY,2.4347,2.415991428571429,2.459762857142857,22.845953002610965,MomentumStrategy,5.0,2.4362357142857145,-0.0274151436031301,2.4335,trailing_stop,,
2025-07-10T07:45:16.533550,ENAUSDC,BUY,0.2908,0.2798428571428571,0.3121142857142858,37.18459495351927,MomentumStrategy,5.0,0.2910428571428571,0.7925630810092992,0.3174,take_profit,,
2025-07-10T07:47:57.583310,ARBUSDC,BUY,0.361,0.3508571428571428,0.3812857142857142,39.43661971830995,MomentumStrategy,5.0,0.3773964285714285,0.7999999999999978,0.3962,take_profit,,
2025-07-10T07:53:19.773323,BCHUSDC,BUY,515.21,512.4351428571429,519.3722857142857,0.1441515650741335,MomentumStrategy,5.0,512.4351428571429,-1.020593080724871,508.13,trailing_stop,,
2025-07-10T07:54:39.819981,LINKUSDC,BUY,14.39,14.263428571428571,14.579857142857144,3.160270880361158,MomentumStrategy,5.0,14.92942857142857,0.5999999999999973,15.238,take_profit,,
2025-07-10T07:57:17.750359,WLDUSDC,BUY,0.9249,0.8989800000000001,0.97674,15.432098765432134,MomentumStrategy,5.0,0.8989800000000001,0.8000000000000017,1.06837,take_profit,,
2025-07-10T07:59:54.007906,TIAUSDC,SELL,1.7154,1.7750142857142857,1.5961714285714288,6.7098011023244775,MomentumStrategy,5.0,1.7750142857142857,-0.8856937455068303,1.8474,trailing_stop,,
2025-07-10T08:29:09.378884,XRPUSDC,BUY,2.4552,2.429068571428572,2.4992857142857146,15.190972222222292,MomentumStrategy,5.0,2.4519357142857143,-0.0668402777777774,2.4508,trailing_stop,,
2025-07-10T08:58:49.585217,PNUTUSDC,BUY,0.24279,0.2318157142857142,0.2646185714285714,36.58217925267829,MomentumStrategy,5.0,0.252185,0.3402142670499071,0.25209,trailing_stop,,
2025-07-10T09:51:59.220439,WIFUSDC,BUY,0.9641,0.9301285714285714,1.032042857142857,11.774600504625749,MomentumStrategy,5.0,0.9301285714285714,0.8000000000000002,1.0489,take_profit,,
2025-07-10T09:59:40.409175,XRPUSDC,BUY,2.4426,2.4264457142857143,2.466831428571429,24.76123098691181,MomentumStrategy,5.0,2.4383357142857145,-0.1634241245136219,2.436,trailing_stop,,
2025-07-10T10:44:35.785939,XRPUSDC,BUY,2.4342,2.4191828571428573,2.456725714285714,26.636225266362285,MomentumStrategy,5.0,2.4299357142857145,-0.1305175038051785,2.4293,trailing_stop,,
2025-07-10T11:56:36.671480,XRPUSDC,BUY,2.4536,2.43812,2.47582,26.52519893899169,MomentumStrategy,5.0,2.448935714285714,-0.1299734748010508,2.4487,trailing_stop,,
2025-07-10T12:36:59.991908,BTCUSDC,SELL,110849.1,111088.03142857144,110490.70285714288,0.0016741204888432,MomentumStrategy,5.0,110950.13214285714,-8.606151196996233,115989.8,trailing_stop,,
2025-07-10T12:49:14.907011,1000PEPEUSDC,SELL,0.0110535,0.0113321857142857,0.0104856285714285,1417.50620158963,MomentumStrategy,5.0,0.0112500892857142,-1.9204374019136303,0.0124083,trailing_stop,,
2025-07-10T12:58:47.746690,AVAXUSDC,BUY,19.582,19.41794285714285,19.85542857142857,2.438174851967958,MomentumStrategy,5.0,19.753714285714285,0.666666666666658,20.706,take_profit,,
2025-07-10T13:33:31.999303,PNUTUSDC,BUY,0.25144,0.2404671428571428,0.2733857142857143,36.45358677255565,MomentumStrategy,5.0,0.288135,0.8,0.29352,take_profit,,
2025-07-10T13:42:47.232847,SOLUSDC,SELL,157.09,158.0157142857143,155.70142857142858,0.4320987654320957,MomentumStrategy,5.0,158.0157142857143,-3.1197530864197303,164.31,trailing_stop,,
2025-07-10T13:45:23.676804,CRVUSDC,BUY,0.5642,0.5597657142857143,0.5708514285714286,90.20618556701012,MomentumStrategy,5.0,0.5935607142857143,0.5999999999999951,0.5997,take_profit,,
2025-07-10T13:46:42.615693,ETHUSDC,BUY,2785.12,2770.019714285714,2806.8454285714283,0.0271549383194969,MomentumStrategy,5.0,2925.582857142857,0.5899526728217749,2950.74,take_profit,,
2025-07-10T13:48:02.356822,DOGEUSDC,SELL,0.17973,0.181472,0.1768799999999999,232.2880371660858,MomentumStrategy,5.0,0.1801460714285714,-3.554006968641114,0.19503,trailing_stop,,
2025-07-10T13:58:07.883084,XRPUSDC,BUY,2.4272,2.411245714285714,2.4511314285714287,25.0716332378222,MomentumStrategy,5.0,2.5424357142857144,0.6000000000000001,2.5467,take_profit,,
2025-07-11T00:39:33.338219,SUIUSDC,BUY,3.42481,3.31113,3.65448,1.7474879860200938,MomentumStrategy,5.0,3.4601464285714285,0.0552031454783747,3.4564,trailing_stop,,
2025-07-11T00:45:53.418822,BNBUSDC,BUY,686.9,684.0022857142857,691.4465714285715,0.0671656112070607,MomentumStrategy,5.0,688.1864285714286,0.3053732488965637,691.45,take_profit,,
2025-07-11T00:45:53.581188,ENAUSDC,BUY,0.3114,0.2981714285714286,0.3378571428571429,15.118790496760267,MomentumStrategy,5.0,0.3283428571428571,0.4000000000000008,0.3547,take_profit,,
2025-07-11T00:50:30.024203,FILUSDC,BUY,2.559,2.496571428571429,2.6838571428571427,3.203661327231129,MomentumStrategy,5.0,2.572857142857143,0.0160183066361553,2.564,trailing_stop,,
2025-07-11T00:53:31.828562,TRUMPUSDC,BUY,9.763,9.503571428571428,10.281857142857142,0.7709251101321576,MomentumStrategy,5.0,9.968035714285714,0.1318281938325984,9.934,trailing_stop,,
2025-07-11T00:53:31.970132,AVAXUSDC,BUY,20.555,20.033142857142856,21.607714285714284,0.3810560696788235,MomentumStrategy,5.0,20.53671428571429,-0.011812738160043,20.524,trailing_stop,,
2025-07-11T00:56:29.481390,WLDUSDC,BUY,1.07486,1.0285342857142858,1.1674514285714286,4.319121367310432,MomentumStrategy,5.0,1.0285342857142858,-0.2014006293576852,1.02823,trailing_stop,,
2025-07-11T00:59:27.459469,CRVUSDC,BUY,0.6025,0.5851714285714286,0.6374571428571429,11.475409836065554,MomentumStrategy,5.0,0.6327607142857143,0.4011475409836064,0.6389,take_profit,,
2025-07-11T01:53:48.868120,LTCUSDC,BUY,94.68,92.75,98.54,0.1036269430051809,MomentumStrategy,5.0,94.94035714285714,0.0217616580310873,94.89,trailing_stop,,
2025-07-11T02:40:25.209786,XRPUSDC,BUY,2.5853,2.522042857142857,2.7115142857142853,3.166704365528181,MomentumStrategy,5.0,2.5810357142857145,-0.0193168966297218,2.5792,trailing_stop,,
2025-07-11T04:45:52.631636,ENAUSDC,BUY,0.3492,0.3281142857142857,0.3913714285714286,9.485094850948496,MomentumStrategy,5.0,0.3545428571428571,0.0483739837398372,0.3543,trailing_stop,,
2025-07-11T04:59:01.045784,ARBUSDC,BUY,0.4202,0.4038428571428571,0.4529142857142857,12.227074235807867,MomentumStrategy,5.0,0.4136964285714285,-0.0819213973799131,0.4135,trailing_stop,,
2025-07-11T05:26:38.897888,AAVEUSDC,BUY,311.5,302.0457142857143,330.4085714285714,0.0211544273194319,MomentumStrategy,5.0,310.21678571428566,-0.0308854638863701,310.04,trailing_stop,,
2025-07-11T05:33:50.083114,CRVUSDC,BUY,0.6408,0.6196285714285714,0.6843428571428571,9.271523178807946,MomentumStrategy,5.0,0.6423607142857143,0.0055629139072841,0.6414,trailing_stop,,
2025-07-11T05:36:38.442783,BTCUSDC,BUY,117839.9,116584.83714285714,119931.67142857144,0.0001593545684678,MomentumStrategy,5.0,118026.56785714286,0.0127802363911194,117920.1,trailing_stop,,
2025-07-11T05:39:27.688080,ETHUSDC,BUY,3004.9,2920.808571428572,3173.0828571428574,0.0023783636857841,MomentumStrategy,5.0,3002.732857142857,-0.0107264202228868,3000.39,trailing_stop,,
2025-07-11T05:43:38.521206,ADAUSDC,BUY,0.6969,0.6756142857142857,0.7394714285714286,9.395973154362435,MomentumStrategy,5.0,0.6896107142857143,-0.0808053691275163,0.6883,trailing_stop,,
2025-07-11T05:49:12.729338,BNBUSDC,BUY,694.79,689.8305714285715,703.1357142857144,0.0400847506155873,MomentumStrategy,5.0,692.0564285714286,-0.1110347592051761,692.02,trailing_stop,,
2025-07-11T05:49:12.864071,ETHFIUSDC,BUY,1.2694,1.207142857142857,1.3927142857142856,3.2332563510392625,MomentumStrategy,5.0,1.207142857142857,-0.2056351039260974,1.2058,trailing_stop,,
2025-07-11T05:54:40.260586,WIFUSDC,BUY,1.0724,1.0198857142857145,1.1777285714285717,3.801248981808308,MomentumStrategy,5.0,1.0198857142857145,-0.211729568286723,1.0167,trailing_stop,,
2025-07-11T05:55:59.951856,1000PEPEUSDC,BUY,0.0129348,0.0122320428571428,0.0142998142857142,290.1674680815784,MomentumStrategy,5.0,0.0127502107142857,-0.0535649146078593,0.0127502,trailing_stop,,
2025-07-11T05:56:00.331924,BCHUSDC,BUY,523.77,520.2328571428571,528.8257142857142,0.0581878636741486,MomentumStrategy,5.0,520.2328571428571,-0.2088944305901953,520.18,trailing_stop,,
2025-07-11T05:56:00.480844,LINKUSDC,BUY,15.538,15.143285714285714,16.32142857142857,0.5092761004001455,MomentumStrategy,5.0,15.29142857142857,-0.1278283012004362,15.287,trailing_stop,,
2025-07-11T05:57:18.696078,TIAUSDC,BUY,1.9293,1.849557142857143,2.086085714285714,2.536691429606818,MomentumStrategy,5.0,1.849557142857143,-0.2054720057981521,1.8483,trailing_stop,,
2025-07-11T05:58:35.991498,DOGEUSDC,BUY,0.19835,0.1918628571428571,0.2114142857142857,30.68829460762822,MomentumStrategy,5.0,0.1992339285714285,0.0233231039017977,0.19911,trailing_stop,,
2025-07-11T06:46:47.646392,CRVUSDC,BUY,0.6346,0.6121285714285715,0.6795428571428572,8.900190718372532,MomentumStrategy,5.0,0.6286607142857144,-0.0596312778130963,0.6279,trailing_stop,,
2025-07-11T06:49:30.834954,WIFUSDC,SELL,1.0158,1.0715142857142856,0.9058714285714284,7.244501940491599,MomentumStrategy,5.0,1.0715142857142856,-0.4419146183699871,1.0768,trailing_stop,,
2025-07-11T06:52:19.236967,PNUTUSDC,SELL,0.28419,0.3050442857142857,0.2429914285714285,19.33835209613924,MomentumStrategy,5.0,0.287865,-0.0740658885282132,0.28802,trailing_stop,,
2025-07-11T06:55:07.736062,ARBUSDC,BUY,0.413,0.3941285714285714,0.4504428571428571,21.30898021308983,MomentumStrategy,5.0,0.4064964285714285,-0.1640791476407913,0.4053,trailing_stop,,
2025-07-11T08:35:43.066656,ADAUSDC,BUY,0.7132,0.6915285714285715,0.7571428571428572,18.288700195950383,MomentumStrategy,5.0,0.7252107142857144,0.2139777922926203,0.7249,trailing_stop,,
2025-07-11T08:57:36.631723,XRPUSDC,BUY,2.5837,2.5213857142857146,2.708628571428571,6.408789196612516,MomentumStrategy,5.0,2.5836357142857143,-0.0019226367589821,2.5834,trailing_stop,,
2025-07-11T08:59:03.120178,AAVEUSDC,BUY,314.48,304.7114285714286,334.07714285714286,0.0408639813193229,MomentumStrategy,5.0,312.7267857142857,-0.0817279626386458,312.48,trailing_stop,,
2025-07-11T09:50:54.413393,ETHUSDC,BUY,3024.3,2934.0714285714284,3202.687142857143,0.0044673484691353,MomentumStrategy,5.0,2999.882857142857,-0.1125325079375184,2999.11,trailing_stop,,
2025-07-11T09:59:25.863162,LINKUSDC,BUY,15.468,15.051142857142858,16.310714285714283,0.9527050017012618,MomentumStrategy,5.0,15.54742857142857,0.0485879550867645,15.519,trailing_stop,,
2025-07-11T10:26:31.269655,XRPUSDC,BUY,2.6437,2.576085714285714,2.780728571428571,5.863874345549733,MomentumStrategy,5.0,2.6400357142857143,-0.0463246073298416,2.6358,trailing_stop,,
2025-07-11T10:56:49.446866,XRPUSDC,BUY,2.6448,2.5772000000000004,2.7833,5.822416302765668,MomentumStrategy,5.0,2.6464357142857144,-0.0192139737991258,2.6415,trailing_stop,,
2025-07-11T11:47:29.200504,XRPUSDC,BUY,2.6151,2.5487,2.7479,6.024096385542188,MomentumStrategy,5.0,2.6300357142857145,0.0753012048192784,2.6276,trailing_stop,,
2025-07-11T11:54:42.005695,DOGEUSDC,BUY,0.19932,0.1933557142857142,0.2112185714285714,67.17850287907866,MomentumStrategy,5.0,0.1996939285714286,0.0208253358925147,0.19963,trailing_stop,,
2025-07-11T12:58:49.344096,ADAUSDC,BUY,0.7473,0.7209142857142857,0.7982714285714286,15.512465373961213,MomentumStrategy,5.0,0.7482107142857143,-0.0449861495844877,0.7444,trailing_stop,,
2025-07-11T13:16:31.806312,DOGEUSDC,BUY,0.20122,0.1950242857142857,0.2135814285714286,64.66512702078514,MomentumStrategy,5.0,0.2006939285714286,-0.042032332563511,0.20057,trailing_stop,,
2025-07-11T13:29:48.210273,ADAUSDC,BUY,0.7468,0.7189,0.8023,14.38848920863307,MomentumStrategy,5.0,0.7471107142857143,-0.0014388489208631,0.7467,trailing_stop,,
2025-07-11T13:34:10.959912,LTCUSDC,BUY,95.73,94.60628571428572,97.60285714285716,0.3559623696923468,MomentumStrategy,5.0,96.23035714285714,0.6666666666666716,97.86,take_profit,,
2025-07-11T13:34:11.105429,SOLUSDC,SELL,164.27,166.24057142857143,160.9857142857143,0.2029868058576203,MomentumStrategy,5.0,166.19685714285714,-0.4891982021168642,166.68,trailing_stop,,
